periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;SB11202430298589;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;285001003873;185001004603;85;85001;743856;CASANARE;MIXTO;UNICA;YOPAL;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL LLANO LINDO ITELL;SEDE MEGACOLEGIO;N;2;A-;3;2;2;S;85;85001;85;85001;Entre 1 y 3 horas;Entre 30 y 60 minutos;CASANARE;CASANARE;N;14/10/2006;M;11;Menos de 10 horas;56.531052;YOPAL;YOPAL;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Seis o mas;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 3;11 A 25 LIBROS;9 o más;Mejor;Si;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);56;51;40;84;36;30;52;256;47;65;48;41
20242;SB11202430425420;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;305001017361;305001017361;5;5001;662114;ANTIOQUIA;MIXTO;SABATINA;MEDELLÍN;NO OFICIAL;CENT DE DESARROLLO INTEGRADO - CENDI;CENT DE DESARROLLO INTEGRADO - CENDI;S;1;A-;2;2;1;S;5;5001;5;5001;Entre 1 y 3 horas;Entre 1 y 2 horas;ANTIOQUIA;ANTIOQUIA;N;07/09/2005;F;26;Entre 21 y 30 horas;50.80447;MEDELLÍN;MEDELLÍN;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;Todos o casi todos los días;1 o 2 veces por semana;Dos;Técnica o tecnológica completa;No sabe;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;No;Si;No;No;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);No sabe;20;16;33;12;18;24;40;202;45;41;40;39
20242;SB11202430354791;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311001006423;311001006423;11;11001;22079;BOGOTÁ;MIXTO;COMPLETA;BOGOTÁ D.C.;NO OFICIAL;COLEGIO SANTA LUISA;COLEGIO SANTA LUISA;S;3;A2;4;3;3;S;11;11001;11;11001;Entre 1 y 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;17/01/2008;F;11;0;57.378368;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;4;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);83;94;88;99;91;94;61;341;67;75;69;68
20242;SB11202430612814;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311001075689;311001075689;11;11001;66977;BOGOTÁ;MIXTO;COMPLETA;BOGOTÁ D.C.;NO OFICIAL;INST CIAL EDUARDO TORRES QUINTERO;INST CIAL EDUARDO TORRES QUINTERO;S;2;A1;2;2;2;S;11;11001;11;11001;Más de 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;27/02/2008;M;11;Más de 30 horas;62.013077;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;3;COLOMBIA;N;0;Si, en especie;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Técnica o tecnológica incompleta;No sabe;Estrato 4;MÁS DE 100 LIBROS;5 a 6;Igual;No;Si;No;Si;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;No sabe;45;40;51;34;38;43;48;241;50;50;48;46
20242;SB11202430392170;ESTUDIANTE;TI;URBANO;;A;;376130001271;376130001271;76;76130;636555;VALLE;MIXTO;MAÑANA;CANDELARIA;NO OFICIAL;FUNDACIÓN EDUCATIVA NUEVOS CIUDADANOS;FUNDACIÓN EDUCATIVA NUEVOS CIUDADANOS - SEDE PRINCIPAL;S;2;A-;3;1;2;S;76;76130;76;76130;Entre 1 y 3 horas;30 minutos o menos;VALLE;VALLE;N;01/07/2007;M;11;0;48.675095;CANDELARIA;CANDELARIA;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;Si;No;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No sabe;27;32;25;48;10;60;43;229;43;54;35;52
20242;SB11202430163139;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;305001003785;305001003785;5;5001;740464;ANTIOQUIA;MIXTO;COMPLETA;MEDELLÍN;NO OFICIAL;COLEGIO MILITAR JOSE MARIA CORDOBA;COLEGIO MILITAR JOSE MARIA CORDOBA;S;2;A-;4;3;2;S;5;5001;5;5001;;;ANTIOQUIA;ANTIOQUIA;N;30/07/2007;M;11;;;MEDELLÍN;MEDELLÍN;COLOMBIA;3;;COLOMBIA;N;0;;;;;;;;Estrato 2;;;;;;;;;;;;;;63;72;39;88;88;50;54;289;47;66;67;48
20242;SB11202430008083;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;219698002656;219698002656;19;19698;95554;CAUCA;MIXTO;COMPLETA;SANTANDER DE QUILICHAO;OFICIAL;INSTITUCION EDUCATIVA AGROPECUARIA BENJAMIN DINDICUE;INSTITUTO TECNICO AGROINDUSTRIAL SANTA LUCIA;S;1;A1;3;2;2;S;19;19698;19;19698;;;CAUCA;CAUCA;N;05/08/2006;M;11;Más de 30 horas;;SANTANDER DE QUILICHAO;SANTANDER DE QUILICHAO;COLOMBIA;2;;COLOMBIA;N;0;Si, en efectivo;;;;Cinco;;;;;5 a 6;Igual;Si;Si;Si;Si;;Si;Si;;No aplica;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;9;28;60;46;29;31;36;222;53;53;45;41
20242;SB11202430613390;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;313001005276;313001005276;13;13001;54403;BOLIVAR;MIXTO;MAÑANA;CARTAGENA DE INDIAS;NO OFICIAL;COL. COMFAMILIAR C/GENA.;COL. COMFAMILIAR C/GENA.;S;3;A2;3;3;4;S;;;;;Más de 3 horas;No leo por entretenimiento;;;N;06/05/2008;M;11;0;55.673515;;;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Uno;Educación profesional completa;No sabe;Estrato 2;11 A 25 LIBROS;3 a 4;Peor;No;Si;Si;No;Si;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);No sabe;94;95;87;86;91;99;68;343;67;65;69;73
20242;SB11202430150659;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;120001003751;120001003751;20;20001;708693;CESAR;MIXTO;UNICA;VALLEDUPAR;OFICIAL;INSTITUCION EDUCATIVA CASIMIRO RAUL MAESTRE;CASIMIRO RAUL MAESTRE;S;1;A-;2;2;1;S;20;20001;20;20001;Entre 1 y 3 horas;Entre 30 y 60 minutos;CESAR;CESAR;N;16/05/2008;F;11;0;46.914005;VALLEDUPAR;VALLEDUPAR;COLOMBIA;3;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;11 A 25 LIBROS;1 a 2;Igual;Si;No;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;14;5;35;9;11;1;38;175;46;39;36;23
20242;SB11202430031927;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;123672000054;123672000054;23;23672;103218;CORDOBA;MIXTO;MAÑANA;SAN ANTERO;OFICIAL;INSTITUCION EDUCATIVA  JOSE ANTONIO GALAN;COLEGIO JOSÉ ANTONIO GALÁN;S;2;A-;2;1;1;S;23;23417;23;23672;30 minutos o menos;Entre 30 y 60 minutos;CORDOBA;CORDOBA;N;28/04/2008;F;11;Menos de 10 horas;51.291039;LORICA;SAN ANTERO;COLOMBIA;2;3;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Cinco;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;26 A 100 LIBROS;7 a 8;Igual;Si;No;No;Si;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;No aplica;26;9;24;7;6;12;42;185;43;38;32;34
20242;SB11202430225589;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;344001002261;344001002261;44;44001;57505;LA GUAJIRA;MIXTO;COMPLETA;RIOHACHA;NO OFICIAL;GIMNASIO CERROMAR;GIMNASIO CERROMAR;S;3;B1;4;4;3;S;44;44001;44;44001;30 minutos o menos;Entre 1 y 2 horas;LA GUAJIRA;LA GUAJIRA;N;02/01/2008;F;11;Entre 11 y 20 horas;70.042328;RIOHACHA;RIOHACHA;COLOMBIA;4;4;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Educación profesional completa;Postgrado;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);94;98;94;99;98;93;68;360;74;75;77;67
20242;SB11202430553026;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;105212000163;105212000163;5;5212;120261;ANTIOQUIA;MIXTO;NOCHE;COPACABANA;OFICIAL;INSTITUCION EDUCATIVA JOSE MIGUEL DE RESTREPO Y PUERTA;COLEGIO JOSE MIGUEL DE RESTREPO Y PUERTA;S;1;A-;1;1;1;S;5;5212;5;5212;Entre 30 y 60 minutos;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;10/03/2006;M;26;Menos de 10 horas;44.222095;COPACABANA;COPACABANA;COLOMBIA;3;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;No;No;No;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;9;4;24;5;7;6;36;171;43;35;33;30
20242;SB11202430217396;ESTUDIANTE;TI;RURAL;;A;NO APLICA;244650001512;244650001512;44;44650;449678;LA GUAJIRA;MIXTO;MAÑANA;SAN JUAN DEL CESAR;OFICIAL;INSTITUCION ETNOEDUCATIVA E  INTERNADO ZHARNEKA.;INSTITUCION ETNOEDUCATIVO RURAL E INTERNADO ZHARNEKA;S;2;;2;2;1;S;44;44650;44;44650;;;LA GUAJIRA;LA GUAJIRA;N;22/02/2008;M;11;Menos de 10 horas;;SAN JUAN DEL CESAR;SAN JUAN DEL CESAR;COLOMBIA;2;;COLOMBIA;N;0;No;;;;Uno;;;Sin Estrato;;5 a 6;Igual;No;No;No;No;;No;Si;;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;23;;;25;27;20;42;212;;47;44;37
20242;SB11202430159457;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;268572000039;268572000039;68;68572;794545;SANTANDER;MIXTO;MAÑANA;PUENTE NACIONAL;OFICIAL;COLEGIO DELICIAS;COLEGIO  DELICIAS;S;2;A1;2;3;1;S;68;68572;68;68572;Más de 3 horas;;SANTANDER;SANTANDER;N;01/04/2008;M;11;Entre 11 y 20 horas;39.982834;PUENTE NACIONAL;PUENTE NACIONAL;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Tres;Primaria incompleta;Primaria incompleta;Estrato 2;0 A 10 LIBROS;1 a 2;Peor;No;No;No;No;Si;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);41;28;55;7;49;24;47;223;51;38;52;39
20242;SB11202430613124;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;125754003267;125754003267;25;25754;57794;CUNDINAMARCA;MIXTO;MAÑANA;SOACHA;OFICIAL;INSTITUCION EDUCATIVA COMPARTIR;SEDE PRINCIPAL;S;1;A-;3;2;2;S;25;25754;25;25754;30 minutos o menos;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;24/08/2008;F;11;Menos de 10 horas;54.892326;SOACHA;SOACHA;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);No sabe;10;33;30;47;41;41;37;230;44;54;49;45
20242;SB11202430573253;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;125286000611;125286800006;25;25286;717744;CUNDINAMARCA;MIXTO;MAÑANA;FUNZA;OFICIAL;INSTITUCION EDUCATIVA DEPARTAMENTAL DE  FUNZA;FURATENA;N;3;A2;4;3;3;S;25;25286;25;25286;Más de 3 horas;No leo por entretenimiento;CUNDINAMARCA;CUNDINAMARCA;N;03/01/2008;M;11;Entre 11 y 20 horas;49.473526;FUNZA;FUNZA;COLOMBIA;3;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Primaria incompleta;No sabe;Estrato 2;0 A 10 LIBROS;5 a 6;Mejor;No;No;No;Si;Si;Si;No;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja por cuenta propia (por ejemplo plomero, electricista);80;86;76;97;81;75;60;317;60;73;64;58
20242;SB11202430613122;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;125754003267;125754003267;25;25754;57794;CUNDINAMARCA;MIXTO;MAÑANA;SOACHA;OFICIAL;INSTITUCION EDUCATIVA COMPARTIR;SEDE PRINCIPAL;S;2;A-;3;3;2;S;25;25754;25;25754;No Navega Internet;;CUNDINAMARCA;CUNDINAMARCA;N;13/11/2005;F;11;0;36.219704;SOACHA;SOACHA;COLOMBIA;3;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Ninguno;Primaria incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;No;No;Es vendedor o trabaja en atención al público;Trabaja en el hogar, no trabaja o estudia;33;47;37;43;62;48;45;251;46;52;57;48
20242;SB11202430613121;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;125754003267;125754003267;25;25754;57794;CUNDINAMARCA;MIXTO;MAÑANA;SOACHA;OFICIAL;INSTITUCION EDUCATIVA COMPARTIR;SEDE PRINCIPAL;S;2;A-;3;3;3;S;25;25754;25;25754;Entre 1 y 3 horas;Entre 30 y 60 minutos;CUNDINAMARCA;CUNDINAMARCA;N;03/11/2009;F;11;0;53.321396;SOACHA;SOACHA;COLOMBIA;3;3;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 2;26 A 100 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;No sabe;61;60;27;58;54;72;53;270;44;56;54;56
20242;SB11202430358735;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;168081000831;168081000831;68;68081;736959;SANTANDER;MIXTO;UNICA;BARRANCABERMEJA;OFICIAL;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR CRISTO REY;ESCUELA NORMAL SUPERIOR CRISTO REY;S;3;A1;4;3;3;S;68;68081;68;68081;Entre 30 y 60 minutos;Entre 1 y 2 horas;SANTANDER;SANTANDER;N;13/09/2007;F;11;Entre 11 y 20 horas;44.397007;BARRANCABERMEJA;BARRANCABERMEJA;COLOMBIA;3;2;COLOMBIA;N;0;Si, en especie;3 a 5 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Uno;No Aplica;No Aplica;Sin Estrato;MÁS DE 100 LIBROS;5 a 6;Mejor;No;Si;No;No;No;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;70;83;69;88;87;81;57;310;57;66;67;60
20242;SB11202430202754;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;105088002896;105088002896;5;5088;205039;ANTIOQUIA;MIXTO;MAÑANA;BELLO;OFICIAL;INSTITUCION EDUCATIVA CONCEJO DE CONCEJO DE BELLO;INSTITUCION EDUCATIVA CONCEJO DE BELLO;S;1;A-;2;1;1;S;5;5088;5;5088;Entre 1 y 3 horas;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;30/05/2007;M;11;Menos de 10 horas;42.460983;BELLO;BELLO;COLOMBIA;3;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;3 a 5 veces por semana;Dos;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;Si;No;No;Si;No sabe;No aplica;6;3;7;9;1;21;34;164;34;39;20;38
20242;SB11202430613118;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;125754003267;125754003267;25;25754;57794;CUNDINAMARCA;MIXTO;MAÑANA;SOACHA;OFICIAL;INSTITUCION EDUCATIVA COMPARTIR;SEDE PRINCIPAL;S;2;A-;2;2;2;S;25;25754;25;25754;Más de 3 horas;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;11/06/2007;F;11;0;57.048264;SOACHA;SOACHA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;26 A 100 LIBROS;1 a 2;Igual;No;Si;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);35;40;28;34;40;56;45;241;44;50;49;50
20242;SB11202430275305;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;366170000085;366170000085;66;66170;13706;RISARALDA;MASCULINO;MAÑANA;DOSQUEBRADAS;NO OFICIAL;COLEGIO SALESIANO SAN JUAN BOSCO;COLEGIO SALESIANO SAN JUAN BOSCO;S;3;B1;3;3;2;S;66;66170;66;66170;Más de 3 horas;30 minutos o menos;RISARALDA;RISARALDA;N;25/08/2007;M;11;0;61.654427;DOSQUEBRADAS;DOSQUEBRADAS;COLOMBIA;4;3;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Técnica o tecnológica incompleta;Técnica o tecnológica completa;Estrato 4;26 A 100 LIBROS;1 a 2;Igual;No;Si;Si;Si;Si;Si;No;No;No aplica;No aplica;79;69;94;63;45;62;60;283;74;58;51;52
20242;SB11202430613116;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;125754003267;125754003267;25;25754;57794;CUNDINAMARCA;MIXTO;MAÑANA;SOACHA;OFICIAL;INSTITUCION EDUCATIVA COMPARTIR;SEDE PRINCIPAL;S;2;A-;2;2;2;S;25;25754;25;25754;Entre 30 y 60 minutos;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;11/09/2007;F;11;0;48.698311;SOACHA;SOACHA;COLOMBIA;3;2;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria completa;Estrato 2;26 A 100 LIBROS;3 a 4;Igual;Si;Si;No;No;No;Si;No;Si;Es operario de máquinas o conduce vehículos (taxita, chofer);Trabaja por cuenta propia (por ejemplo plomero, electricista);34;28;32;19;37;32;45;223;45;44;48;41
20242;SB11202430613115;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;125754003267;125754003267;25;25754;57794;CUNDINAMARCA;MIXTO;MAÑANA;SOACHA;OFICIAL;INSTITUCION EDUCATIVA COMPARTIR;SEDE PRINCIPAL;S;1;A-;2;1;2;S;25;25754;25;25754;Más de 3 horas;No leo por entretenimiento;CUNDINAMARCA;CUNDINAMARCA;N;28/05/2008;F;11;0;51.130424;SOACHA;SOACHA;COLOMBIA;3;2;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;1 a 2;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Pensionado;9;10;16;30;2;32;36;190;40;48;25;42
20242;SB11202430613114;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;125754003267;125754003267;25;25754;57794;CUNDINAMARCA;MIXTO;MAÑANA;SOACHA;OFICIAL;INSTITUCION EDUCATIVA COMPARTIR;SEDE PRINCIPAL;S;2;A-;2;2;1;S;25;25754;25;25754;Entre 30 y 60 minutos;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;25/02/2006;F;11;Menos de 10 horas;39.580772;SOACHA;SOACHA;COLOMBIA;3;1;COLOMBIA;N;0;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Tres;Primaria incompleta;Primaria incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;20;9;41;11;11;3;41;187;47;40;36;29
20242;SB11202430138816;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;111001094439;111001094439;11;11001;742494;BOGOTÁ;MIXTO;UNICA;BOGOTÁ D.C.;OFICIAL;COLEGIO FERNANDO GONZALEZ OCHOA (IED);COLEGIO FERNANDO GONZALEZ OCHOA;S;2;A2;3;3;3;S;11;11001;11;11001;Entre 1 y 3 horas;Entre 1 y 2 horas;BOGOTÁ;BOGOTÁ;N;30/12/2007;M;11;Entre 11 y 20 horas;57.470917;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo y especie;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;Si;Si;No;No;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);63;70;77;54;77;71;54;285;60;55;62;56
20242;SB11202430487577;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;105001002305;105001026557;5;5001;734350;ANTIOQUIA;MIXTO;UNICA;MEDELLÍN;OFICIAL;INST EDUC MARISCAL ROBLEDO;SECCION ESCUELA CONRADO GONZALEZ MEJIA;N;2;A1;3;2;1;S;5;5001;5;5001;No Navega Internet;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;03/03/2007;M;11;0;58.284748;MEDELLÍN;MEDELLÍN;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Tres;No sabe;No sabe;Estrato 3;0 A 10 LIBROS;5 a 6;Igual;Si;Si;No;Si;Si;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No sabe;22;17;47;39;11;11;41;205;49;51;36;33
20242;SB11202430613111;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;125754003267;125754003267;25;25754;57794;CUNDINAMARCA;MIXTO;MAÑANA;SOACHA;OFICIAL;INSTITUCION EDUCATIVA COMPARTIR;SEDE PRINCIPAL;S;2;A-;2;2;2;S;25;25754;25;25754;Entre 1 y 3 horas;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;16/11/2007;F;11;0;45.535069;SOACHA;SOACHA;COLOMBIA;3;2;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;11 A 25 LIBROS;1 a 2;Igual;No;No;No;Si;No;Si;No;No;No aplica;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;49;36;29;33;30;41;50;235;44;49;45;45
20242;SB11202430114450;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;111001012360;111001012360;11;11001;738559;BOGOTÁ;MIXTO;UNICA;BOGOTÁ D.C.;OFICIAL;COLEGIO EL JAPON (IED);CENT EDUC DIST EL JAPON;S;2;B1;4;1;2;S;11;11001;11;11001;Entre 1 y 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;23/11/2006;F;11;Entre 11 y 20 horas;50.317764;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;2;COLOMBIA;N;0;No;Nunca o rara vez comemos eso;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;11 A 25 LIBROS;5 a 6;Peor;No;No;No;No;Si;Si;Si;Si;Pensionado;Trabaja por cuenta propia (por ejemplo plomero, electricista);36;47;91;91;3;60;46;251;70;68;28;52
