periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;SB11202430021898;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311102001287;311102001287;11;11001;73395;BOGOTÁ;MIXTO;COMPLETA;BOGOTÁ D.C.;NO OFICIAL;GIMNASIO LOS SAUCES;GIMNASIO LOS SAUCES;S;4;A2;4;3;2;S;11;11001;11;11001;30 minutos o menos;Entre 30 y 60 minutos;BOGOTÁ;BOGOTÁ;N;25/11/2007;M;11;Menos de 10 horas;49.727669;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;2;COLOMBIA;N;0;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Educación profesional completa;Ninguno;Estrato 2;11 A 25 LIBROS;9 o más;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);No sabe;97;87;87;88;88;59;71;320;67;66;67;51
20242;SB11202430101232;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311848001118;311848001118;11;11001;20198;BOGOTÁ;MIXTO;COMPLETA;BOGOTÁ D.C.;NO OFICIAL;GIMNASIO LOS ANDES;GIMNASIO LOS ANDES;S;3;B1;3;4;3;S;11;11001;11;11001;Entre 1 y 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;20/10/2007;M;11;0;72.064827;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;4;4;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Educación profesional completa;Educación profesional completa;Estrato 4;11 A 25 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);91;88;97;62;97;73;65;322;78;57;74;57
20242;SB11202430528524;ESTUDIANTE;PPT;URBANO;;A;ACADÉMICO;111001106984;111001106984;11;11001;138909;BOGOTÁ;MIXTO;TARDE;BOGOTÁ D.C.;OFICIAL;COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED);COL GENERAL GUSTAVO ROJAS PINILLA;S;3;A-;3;3;2;S;11;11001;11;11001;Más de 3 horas;Más de 2 horas;BOGOTÁ;BOGOTÁ;N;05/10/2007;F;11;0;56.548653;BOGOTÁ D.C.;BOGOTÁ D.C.;VENEZUELA;3;3;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);80;60;15;70;54;47;60;270;39;60;54;47
20242;SB11202430611583;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;105001026000;105001026000;5;5001;663294;ANTIOQUIA;MIXTO;NOCHE;MEDELLÍN;OFICIAL;INST EDUC CIUDADELA NUEVO OCCIDENTE;INST EDUC CIUDADELA NUEVO OCCIDENTE;S;1;A-;2;2;1;S;5;5001;5;5042;;;ANTIOQUIA;ANTIOQUIA;N;13/04/2005;M;26;;;MEDELLÍN;SANTA FÉ DE ANTIOQUIA;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;;;;;;;;;;;;;;;20;11;9;9;15;16;40;192;36;39;39;36
20242;SB11202430002010;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;305001004901;305001004901;5;5001;497;ANTIOQUIA;FEMENINO;COMPLETA;MEDELLÍN;NO OFICIAL;COL SAN JUAN BOSCO;COL SAN JUAN BOSCO;S;3;B+;4;4;3;S;5;5001;5;5001;Más de 3 horas;Entre 30 y 60 minutos;ANTIOQUIA;ANTIOQUIA;N;27/07/2007;F;11;Menos de 10 horas;65.071373;MEDELLÍN;MEDELLÍN;COLOMBIA;3;4;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Tres;Educación profesional completa;Técnica o tecnológica completa;Estrato 3;26 A 100 LIBROS;1 a 2;Igual;Si;Si;No;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja por cuenta propia (por ejemplo plomero, electricista);96;99;99;100;99;90;69;368;83;78;79;65
20242;SB11202430505778;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;308001000076;308001000076;8;8001;714782;ATLANTICO;MIXTO;MAÑANA;BARRANQUILLA;NO OFICIAL;CENTRO EDUCATIVO NUEVA VISION;CENTRO EDUCATIVO NUEVA VISION;S;3;B1;3;3;2;S;68;68001;8;8001;Más de 3 horas;Entre 1 y 2 horas;SANTANDER;ATLANTICO;N;17/10/2007;M;11;Entre 11 y 20 horas;65.912239;BUCARAMANGA;BARRANQUILLA;COLOMBIA;3;4;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Educación profesional completa;Ninguno;Estrato 4;26 A 100 LIBROS;3 a 4;Mejor;Si;Si;No;Si;Si;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;73;73;94;83;61;54;58;291;73;64;56;50
20242;SB11202430592079;ESTUDIANTE;CC;URBANO;;A;;325307800027;325307800027;25;25307;714444;CUNDINAMARCA;MIXTO;SABATINA;GIRARDOT;NO OFICIAL;INSTITUTO FRANCESCO PETRARCA;INSTITUTO FRANCESCO PETRARCA - SEDE PRINCIPAL;S;1;A-;1;1;1;S;25;25307;25;25307;Entre 30 y 60 minutos;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;13/10/2003;F;26;Menos de 10 horas;59.940754;GIRARDOT;GIRARDOT;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Educación profesional completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Mejor;Si;Si;No;Si;Si;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es operario de máquinas o conduce vehículos (taxita, chofer);20;1;11;1;1;7;40;152;37;28;20;31
20242;SB11202430272000;ESTUDIANTE;CC;RURAL;;A;NO APLICA;205576000112;205576000112;5;5576;654996;ANTIOQUIA;MIXTO;COMPLETA;PUEBLORRICO;OFICIAL;C. E. R. LA PICA;C. E. R. LA PICA;S;2;A-;2;3;2;S;5;5368;5;5576;Entre 30 y 60 minutos;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;31/03/2006;M;11;Entre 21 y 30 horas;46.557743;JERICÓ;PUEBLORRICO;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;11 A 25 LIBROS;5 a 6;Mejor;No;No;No;Si;No;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;No sabe;24;32;29;17;57;35;42;229;44;44;55;43
20242;SB11202430378811;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;117541001748;117541001748;17;17541;737247;CALDAS;MIXTO;UNICA;PENSILVANIA;OFICIAL;INSTITUCION EDUCATIVA PENSILVANIA;INSTITUCIÓN EDUCATIVA PENSILVANIA - SEDE PRINCIPAL;S;3;A-;3;3;3;S;17;17541;17;17541;;;CALDAS;CALDAS;N;10/04/2007;F;11;Entre 11 y 20 horas;;PENSILVANIA;PENSILVANIA;COLOMBIA;2;;COLOMBIA;N;0;Si, en efectivo;;;;Dos;;;Estrato 2;;1 a 2;Igual;No;No;No;No;;Si;No;;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es agricultor, pesquero o jornalero;88;70;12;59;58;79;64;286;38;57;55;59
20242;SB11202430043678;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;105001002011;105001002011;5;5001;725630;ANTIOQUIA;MIXTO;UNICA;MEDELLÍN;OFICIAL;INST EDUC FEDERICO OZANAM;INST EDUC FEDERICO OZANAM;S;2;A-;3;3;2;S;5;5001;5;5001;30 minutos o menos;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;17/09/2006;M;11;Menos de 10 horas;49.117397;MEDELLÍN;MEDELLÍN;COLOMBIA;3;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);30;47;41;44;60;51;44;250;47;53;56;48
20242;SB11202430097181;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;111001107832;111001107832;11;11001;147975;BOGOTÁ;MIXTO;TARDE;BOGOTÁ D.C.;OFICIAL;COLEGIO GERMAN ARCINIEGAS (IED);COL GERMÀN ARCINIEGAS (INS EDUC DIST);S;2;A2;3;2;3;S;11;11001;11;11001;;;BOGOTÁ;BOGOTÁ;N;04/09/2007;F;11;0;;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;;COLOMBIA;N;0;No;;;;Dos;;;Estrato 2;;1 a 2;Igual;No;No;No;Si;;Si;No;;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;50;65;83;85;16;90;50;277;64;65;39;65
20242;SB11202430611506;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;105001026000;105001026000;5;5001;663294;ANTIOQUIA;MIXTO;NOCHE;MEDELLÍN;OFICIAL;INST EDUC CIUDADELA NUEVO OCCIDENTE;INST EDUC CIUDADELA NUEVO OCCIDENTE;S;1;A-;1;1;1;S;5;5001;5;5001;No Navega Internet;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;26/10/2006;F;26;0;44.501751;MEDELLÍN;MEDELLÍN;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;No;No;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);4;1;13;3;5;1;33;153;39;33;31;23
20242;SB11202430325911;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;305001005044;305001005044;5;5001;265;ANTIOQUIA;MIXTO;TARDE;MEDELLÍN;NO OFICIAL;INST FERRINI - SEDE CALASANZ;INST FERRINI - SEDE CALASANZ;S;2;A-;3;2;2;S;5;5001;5;5001;Entre 1 y 3 horas;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;28/10/2006;M;26;0;57.082588;MEDELLÍN;MEDELLÍN;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;No;Si;Si;Si;Si;Si;Si;Si;Pensionado;Es operario de máquinas o conduce vehículos (taxita, chofer);60;43;27;69;28;29;53;245;44;59;45;41
20242;SB11202430368313;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;105147000045;105147000045;5;5147;46169;ANTIOQUIA;MIXTO;MAÑANA;CAREPA;OFICIAL;I. E. LUIS CARLOS GALAN SARMIENTO;I. E. LUIS CARLOS GALAN SARMIENTO;S;2;A1;3;3;2;S;5;5147;5;5147;Entre 1 y 3 horas;Entre 30 y 60 minutos;ANTIOQUIA;ANTIOQUIA;N;17/07/2007;M;11;0;42.420483;CAREPA;CAREPA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;1 a 2;Peor;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;No sabe;46;58;68;58;70;50;49;266;56;56;59;48
20242;SB11202430049223;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;119212000059;119212000059;19;19212;129239;CAUCA;MIXTO;COMPLETA;CORINTO;OFICIAL;INSTITUCION EDUCATIVA JOSE MARIA OBANDO;JOSE MARIA OBANDO (sede principal);S;1;A-;2;2;1;S;19;19212;19;19212;Entre 1 y 3 horas;30 minutos o menos;CAUCA;CAUCA;N;17/08/2007;F;11;0;49.970825;CORINTO;CORINTO;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;Nunca o rara vez comemos eso;3 a 5 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;Si;No;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Pensionado;12;19;27;33;14;27;38;207;44;49;38;40
20242;SB11202430141421;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;181065002676;181065002676;81;81065;69252;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA JUAN JACOBO ROUSSEAU;JUAN JACOBO ROUSSEAU;S;2;A-;2;2;1;S;81;81065;81;81065;Entre 1 y 3 horas;No leo por entretenimiento;ARAUCA;ARAUCA;N;08/02/2007;F;11;Entre 11 y 20 horas;49.526943;ARAUQUITA;ARAUQUITA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;Si;No;No;Si;No;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;40;30;36;33;41;15;47;225;46;49;49;35
20242;SB11202430277638;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;125175000493;125175000493;25;25175;8342;CUNDINAMARCA;MIXTO;MAÑANA;CHÍA;OFICIAL;INSTITUCION EDUCATIVA DIVERSIFICADO;INSTITUCION EDUCATIVA DIVERSIFICADO - SEDE PRINCIPAL;S;2;A-;3;2;2;S;25;25175;25;25175;Entre 30 y 60 minutos;30 minutos o menos;CUNDINAMARCA;CUNDINAMARCA;N;07/07/2008;F;11;0;55.08744;CHÍA;CHÍA;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Técnica o tecnológica incompleta;Primaria incompleta;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;No;Si;Es vendedor o trabaja en atención al público;No aplica;38;48;37;59;35;63;46;252;46;57;47;53
20242;SB11202430349968;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;125843000247;125843000247;25;25843;9399;CUNDINAMARCA;MIXTO;MAÑANA;VILLA DE SAN DIEGO DE UBATÉ;OFICIAL;INSTITUCION EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR ;INSTITUCION EDUCATIVA DEPARTAMENTAL NORMAL SUPERIOR;S;2;A2;3;3;2;S;25;25843;25;25843;Entre 1 y 3 horas;No leo por entretenimiento;CUNDINAMARCA;CUNDINAMARCA;N;01/03/2008;F;11;Entre 11 y 20 horas;70.610596;VILLA DE SAN DIEGO DE UBATÉ;VILLA DE SAN DIEGO DE UBATÉ;COLOMBIA;3;4;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Educación profesional completa;Técnica o tecnológica completa;Estrato 3;11 A 25 LIBROS;5 a 6;Igual;Si;Si;Si;Si;Si;Si;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;52;57;74;69;62;38;51;265;59;59;56;44
20242;SB11202430090956;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;115572000321;115572000321;15;15572;812164;BOYACA;MIXTO;UNICA;PUERTO BOYACÁ;OFICIAL;I.E. JOSE ANTONIO GALAN;I.E. JOSE ANTONIO GALAN - SEDE PRINCIPAL;S;2;A1;2;3;2;S;15;15572;15;15572;Entre 1 y 3 horas;30 minutos o menos;BOYACA;BOYACA;N;08/02/2007;M;11;Entre 11 y 20 horas;63.004581;PUERTO BOYACÁ;PUERTO BOYACÁ;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Uno;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 4;0 A 10 LIBROS;1 a 2;Igual;No;Si;No;Si;Si;Si;Si;Si;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);55;57;51;30;66;70;52;265;50;48;58;55
20242;SB11202430589797;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;241615000075;241615000075;41;41615;740381;HUILA;MIXTO;UNICA;RIVERA;OFICIAL;INSTITUCION EDUCATIVA NUCLEO ESCOLAR EL GUADUAL;NUCLEO ESCOLAR EL GUADUAL;S;3;A-;2;3;2;S;41;41615;41;41615;Más de 3 horas;30 minutos o menos;HUILA;HUILA;N;28/03/2008;F;11;Entre 11 y 20 horas;50.311951;RIVERA;RIVERA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;89;64;23;36;69;60;64;276;42;50;59;52
20242;SB11202430039188;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311001039747;311001039747;11;11001;79798;BOGOTÁ;MIXTO;COMPLETA;BOGOTÁ D.C.;NO OFICIAL;COLEGIO ALEXANDER FLEMING;COLEGIO ALEXANDER FLEMING;S;1;A1;3;2;2;S;11;11001;11;11001;Entre 1 y 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;27/04/2007;F;11;0;43.124466;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;2;COLOMBIA;N;0;Si, en especie;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;No;No;Si;Si;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es vendedor o trabaja en atención al público;5;23;61;47;18;30;34;215;54;53;40;41
20242;SB11202430396007;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;476736000258;476736000258;76;76736;751776;VALLE;MIXTO;UNICA;SEVILLA;OFICIAL;INSTITUCION EDUCATIVA HERACLIO URIBE URIBE;CONCENTRACIÓN RURAL AGRIC HERACLIO URIBE URIBE;S;2;A-;2;2;1;S;76;76736;76;76736;30 minutos o menos;30 minutos o menos;VALLE;VALLE;N;20/08/2006;M;11;Menos de 10 horas;49.196022;SEVILLA;SEVILLA;COLOMBIA;3;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Seis o mas;Primaria completa;Primaria completa;Estrato 1;11 A 25 LIBROS;5 a 6;Mejor;No;Si;No;No;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es agricultor, pesquero o jornalero;23;20;8;20;27;22;42;208;35;45;44;38
20242;SB11202430265258;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;123189000027;123189000027;23;23189;8078;CORDOBA;MIXTO;MAÑANA;CIÉNAGA DE ORO;OFICIAL;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ;IE MARCO FIDEL SUAREZ;S;3;B1;4;4;3;S;23;23189;23;23189;Más de 3 horas;No leo por entretenimiento;CORDOBA;CORDOBA;N;30/04/2008;M;11;0;62.761536;CIÉNAGA DE ORO;CIÉNAGA DE ORO;COLOMBIA;2;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Educación profesional completa;Educación profesional completa;Estrato 2;11 A 25 LIBROS;5 a 6;Mejor;Si;Si;Si;Si;Si;Si;Si;No;Es agricultor, pesquero o jornalero;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;94;92;89;89;94;82;68;335;69;67;71;61
20242;SB11202430486755;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;113001000321;113001000321;13;13001;71415;BOLIVAR;MIXTO;NOCHE;CARTAGENA DE INDIAS;OFICIAL;INSTITUCION EDUCATIVA LUIS C GALAN SARMIENTO;INSTITUCION EDUCATIVA LUIS C GALAN SARMIENTO;S;1;A1;2;1;1;S;13;13001;13;13001;Entre 30 y 60 minutos;30 minutos o menos;BOLIVAR;BOLIVAR;N;24/02/1995;F;26;Menos de 10 horas;44.663033;CARTAGENA DE INDIAS;CARTAGENA DE INDIAS;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja por cuenta propia (por ejemplo plomero, electricista);11;8;43;12;6;11;37;183;48;41;32;33
20242;SB11202430192704;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;154810003020;154810003020;54;54810;745141;NORTE SANTANDER;MIXTO;UNICA;TIBÚ;OFICIAL;COL INTEG FRANCISCO JOSE DE CALDAS;COL INTEG FRANCISCO JOSE DE CALDAS;S;3;A1;3;3;3;S;54;54810;54;54810;30 minutos o menos;No leo por entretenimiento;NORTE SANTANDER;NORTE SANTANDER;N;31/10/2007;F;11;Menos de 10 horas;38.313667;TIBÚ;TIBÚ;COLOMBIA;2;1;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;3 a 4;Peor;No;No;No;No;No;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;69;69;56;46;74;79;56;284;52;53;61;59
20242;SB11202430015923;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;123001007186;123001007186;23;23001;81091;CORDOBA;MIXTO;MAÑANA;MONTERÍA;OFICIAL;IE CRISTOBAL COLON;IE CRISTOBAL COLON;S;3;A2;2;3;2;S;23;23001;23;23001;30 minutos o menos;No leo por entretenimiento;CORDOBA;CORDOBA;N;13/05/2008;M;11;Menos de 10 horas;44.267403;MONTERÍA;MONTERÍA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja en el hogar, no trabaja o estudia;74;55;74;25;56;49;58;263;59;47;55;48
20242;SB11202430505851;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;108606000125;108606000125;8;8606;726182;ATLANTICO;MIXTO;UNICA;REPELÓN;OFICIAL;INSTITUCION EDUCATIVA JOSE DAVID MONTEZUMA RECUERO;INSTITUCION EDUCATIVA JOSE DAVID MONTEZUMA RECUERO - SEDE PRINCIPAL;S;2;A-;3;3;3;S;8;8606;8;8606;30 minutos o menos;Entre 1 y 2 horas;ATLANTICO;ATLANTICO;N;29/08/2008;F;11;0;45.728554;REPELÓN;REPELÓN;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;;1 o 2 veces por semana;Cuatro;Técnica o tecnológica incompleta;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;7 a 8;Igual;No;No;No;No;No;Si;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es vendedor o trabaja en atención al público;61;71;33;84;58;80;54;287;45;65;55;60
20242;SB11202430442047;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;111001018058;111001018058;11;11001;98855;BOGOTÁ;MIXTO;TARDE;BOGOTÁ D.C.;OFICIAL;COLEGIO ALEXANDER FLEMING (IED);CENT EDUC DIST REINO UNIDO DE HOLANDA;S;1;A-;2;2;1;S;11;11001;11;11001;Entre 1 y 3 horas;30 minutos o menos;BOGOTÁ;BOGOTÁ;N;12/09/2005;M;11;Menos de 10 horas;45.276695;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;2;COLOMBIA;N;0;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 4;11 A 25 LIBROS;1 a 2;Igual;No;No;No;No;No;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;16;9;6;15;11;8;39;186;33;43;36;32
