periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20242;SB11202430612324;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;350001006852;350001006852;50;50001;714618;META;MIXTO;SABATINA;VILLAVICENCIO;NO OFICIAL;LICEO REPUBLICA DE COLOMBIA;LICEO REPUBLICA DE COLOMBIA;S;2;A1;3;3;3;S;50;50001;50;50001;Entre 1 y 3 horas;Entre 30 y 60 minutos;META;META;N;21/08/2007;M;26;0;65.221565;VILLAVICENCIO;VILLAVICENCIO;COLOMBIA;3;4;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 4;0 A 10 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);43;73;67;62;89;78;48;290;56;58;68;59
20242;SB11202430165011;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;176109000834;176109000834;76;76109;18010;VALLE;FEMENINO;MAÑANA;BUENAVENTURA;OFICIAL;SAN VICENTE;COLEGIO SAN VICENTE;S;2;A1;2;2;2;S;76;76109;76;76109;Entre 1 y 3 horas;Entre 30 y 60 minutos;VALLE;VALLE;N;02/12/2007;F;11;0;46.441151;BUENAVENTURA;BUENAVENTURA;COLOMBIA;2;2;COLOMBIA;N;0;No;Nunca o rara vez comemos eso;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Primaria incompleta;Ninguno;Estrato 2;11 A 25 LIBROS;5 a 6;Igual;Si;Si;No;Si;Si;No;No;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;25;31;65;15;44;38;42;228;55;43;50;44
20242;SB11202430093603;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;123001002478;123001002478;23;23001;231688;CORDOBA;MIXTO;UNICA;MONTERÍA;OFICIAL;IE CECILIA DE LLERAS;IE CECILIA DE LLERAS;S;2;A2;4;3;3;S;23;23001;23;23001;Entre 30 y 60 minutos;30 minutos o menos;CORDOBA;CORDOBA;N;11/07/2008;F;11;0;39.366104;MONTERÍA;MONTERÍA;COLOMBIA;3;1;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;No;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es vendedor o trabaja en atención al público;54;80;72;91;84;80;51;304;58;68;65;60
20242;SB11202430093597;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;166001000620;166001000620;66;66001;708461;RISARALDA;MIXTO;UNICA;PEREIRA;OFICIAL;INSTITUCION EDUCATIVA ALFONSO JARAMILLO GUTIERREZ;INST EDUC ALFONSO JARAMILLO GUTIERREZ;S;1;A-;3;2;2;S;66;66001;66;66001;;;RISARALDA;RISARALDA;N;09/05/2007;F;11;0;;PEREIRA;PEREIRA;COLOMBIA;3;;COLOMBIA;N;0;No;;;;Cuatro;;;Estrato 3;;5 a 6;Peor;No;Si;No;No;;Si;No;;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);1;17;25;39;13;43;29;205;43;51;37;46
20242;SB11202430445190;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;147001000005;247001001146;47;47001;754432;MAGDALENA;MIXTO;NOCHE;SANTA MARTA;OFICIAL;INSTITUCION EDUCATIVA DISTRITAL ONCE DE NOVIEMBRE;SEDE 05 ESCUELA URBANA MIXTA YUCAL N:2;N;1;A1;2;1;1;S;47;47001;47;47001;30 minutos o menos;30 minutos o menos;MAGDALENA;MAGDALENA;N;11/01/2007;F;26;Entre 11 y 20 horas;40.682125;SANTA MARTA;SANTA MARTA;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;No;No;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);2;4;42;17;6;2;30;171;48;44;31;27
20242;SB11202430487757;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;123189000469;123189000469;23;23189;148718;CORDOBA;MIXTO;TARDE;CIÉNAGA DE ORO;OFICIAL;INSTITUCION EDUCATIVA ALIANZA PARA EL PROGRESO;I.E. ALIANZA PARA EL PROGRESO - SEDE PRINCIPAL;S;2;A-;2;2;2;S;23;23189;23;23189;30 minutos o menos;30 minutos o menos;CORDOBA;CORDOBA;N;28/05/2006;M;11;Menos de 10 horas;31.890553;CIÉNAGA DE ORO;CIÉNAGA DE ORO;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Ninguno;Estrato 1;0 A 10 LIBROS;7 a 8;Igual;No;No;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;41;30;35;28;11;53;47;225;46;48;36;49
20242;SB11202430356342;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;105088001873;105088001873;5;5088;157495;ANTIOQUIA;MIXTO;NOCHE;BELLO;OFICIAL;INSTITUCION EDUCATIVA CARLOS PEREZ MEJIA;INSTITUCION EDUCATIVA CARLOS PEREZ MEJIA;S;2;A1;3;2;2;S;5;5088;5;5088;30 minutos o menos;Entre 30 y 60 minutos;ANTIOQUIA;ANTIOQUIA;N;14/07/2007;M;26;Entre 11 y 20 horas;53.099926;BELLO;BELLO;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;No sabe;Estrato 3;0 A 10 LIBROS;3 a 4;Mejor;No;Si;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);20;35;67;44;32;35;41;233;56;53;46;43
20242;SB11202430056505;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;223001006371;223001006371;23;23001;678177;CORDOBA;MIXTO;UNICA;MONTERÍA;OFICIAL;IE SAN JOSE JARAQUIEL;IE SAN JOSE JARAQUIEL;S;2;A1;2;2;2;S;23;23001;23;23001;30 minutos o menos;Entre 30 y 60 minutos;CORDOBA;CORDOBA;N;03/03/2007;F;11;0;28.325726;MONTERÍA;MONTERÍA;COLOMBIA;1;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Tres;Ninguno;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;29;28;45;16;18;55;44;223;48;43;40;50
20242;SB11202430399231;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;320001791561;320001791561;20;20001;170381;CESAR;MIXTO;COMPLETA;VALLEDUPAR;NO OFICIAL;COLEGIO TECNICO DEL CARIBE;COLEGIO TECNICO DEL CARIBE;S;2;A2;2;3;2;S;20;20001;20;20001;Más de 3 horas;No leo por entretenimiento;CESAR;CESAR;N;09/10/2007;F;11;0;69.941948;VALLEDUPAR;VALLEDUPAR;COLOMBIA;3;4;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Dos;Educación profesional completa;No sabe;Estrato 4;0 A 10 LIBROS;1 a 2;Igual;Si;Si;Si;Si;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;No aplica;44;45;84;30;46;43;48;247;64;48;51;46
20242;SB11202430182507;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;213667000649;213667000649;13;13667;73783;BOLIVAR;MIXTO;MAÑANA;SAN MARTÍN DE LOBA;OFICIAL;INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA ELVIRA LÓPEZ DE FACIOLINCE;I.E.T.A. ELVIRA LOPEZ DE FACIOLINCE- SEDE PRINCIPAL;S;1;A-;1;2;2;S;13;13600;13;13667;Entre 30 y 60 minutos;30 minutos o menos;BOLIVAR;BOLIVAR;N;17/04/2007;F;11;Entre 11 y 20 horas;42.205334;RÍO VIEJO;SAN MARTÍN DE LOBA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;Todos o casi todos los días;1 o 2 veces por semana;Cinco;Primaria incompleta;Secundaria (Bachillerato) completa;Estrato 3;MÁS DE 100 LIBROS;7 a 8;Mejor;No;No;No;No;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;1;6;8;2;14;35;30;178;35;32;38;43
20242;SB11202430084004;ESTUDIANTE;TI;URBANO;;A;;105266000207;105266000207;5;5266;664201;ANTIOQUIA;MIXTO;UNICA;ENVIGADO;OFICIAL;INSTITUCION EDUCATIVA LETICIA ARANGO DE AVENDAÑO;INSTITUCION EDUCATIVA  LETICIA ARANGO DE AVENDAÑO;N;2;A2;3;3;2;S;5;5266;5;5266;Entre 1 y 3 horas;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;23/03/2007;M;11;Menos de 10 horas;59.340466;ENVIGADO;ENVIGADO;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;11 A 25 LIBROS;3 a 4;Mejor;No;Si;Si;Si;Si;Si;No;Si;Es vendedor o trabaja en atención al público;Es vendedor o trabaja en atención al público;65;77;77;74;90;64;55;298;60;61;69;53
20242;SB11202430154715;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;176520000519;176520000519;76;76520;149716;VALLE;MIXTO;MAÑANA;PALMIRA;OFICIAL;INSTITUCION EDUCATIVA TECNICA COMERCIAL DEL VALLE;DEL VALLE;S;2;A-;2;2;1;S;76;76520;76;76520;;;VALLE;VALLE;N;28/07/2006;M;11;;;PALMIRA;PALMIRA;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;Estrato 2;;;;;;;;;;;;;;36;23;35;15;27;22;46;214;46;42;44;38
20242;SB11202430023988;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;125394000512;125394000512;25;25394;667378;CUNDINAMARCA;MIXTO;UNICA;LA PALMA;OFICIAL;INSTITUCION EDUCATIVA DEPARTAMENTAL CALIXTO GAITAN;INSTITUCION EDUCATIVA DEPARTAMENTAL CALIXTO GAITAN;S;1;A-;2;2;2;S;25;25394;25;25394;;;CUNDINAMARCA;CUNDINAMARCA;N;18/07/2005;F;11;;;LA PALMA;LA PALMA;COLOMBIA;2;;COLOMBIA;N;0;;;;;;;;Estrato 1;;;;;;;;;;;;;;15;18;8;29;15;33;39;206;35;48;38;42
20242;SB11202430448807;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;117001006180;117001006180;17;17001;171413;CALDAS;MIXTO;SABATINA;MANIZALES;OFICIAL;INSTITUCIÓN EDUCATIVA LA SULTANA;INSTITUCIÓN EDUCATIVA LA SULTANA;S;1;A-;2;2;2;S;17;17001;17;17001;;;CALDAS;CALDAS;N;14/02/2001;F;26;0;;MANIZALES;MANIZALES;COLOMBIA;3;;COLOMBIA;N;0;Si, en efectivo;;;;Seis o mas;;;Estrato 1;;9 o más;Mejor;;;;Si;;Si;Si;;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja en el hogar, no trabaja o estudia;7;21;26;18;18;56;35;212;43;44;40;50
20242;SB11202430357693;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;150313000321;150313000321;50;50313;121145;META;MIXTO;NOCHE;GRANADA;OFICIAL;INSTITUCION EDUCATIVA CAMILO TORRES;SEDE PRINCIPAL - CAMILO TORRES;S;1;A-;2;2;1;S;50;50313;50;50313;Entre 30 y 60 minutos;30 minutos o menos;META;META;N;02/11/2005;F;26;Menos de 10 horas;40.824844;GRANADA;GRANADA;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Uno;Técnica o tecnológica completa;Primaria completa;Estrato 2;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;No;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);3;9;14;9;26;10;32;186;39;39;44;33
20242;SB11202430591753;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;105001000493;105001000493;5;5001;724740;ANTIOQUIA;MIXTO;UNICA;MEDELLÍN;OFICIAL;INST EDUC RAMON GIRALDO CEBALLOS;INST EDUC RAMON GIRALDO CEBALLOS;S;2;A2;4;1;2;S;5;5001;5;5001;Más de 3 horas;Entre 1 y 2 horas;ANTIOQUIA;ANTIOQUIA;N;03/01/2006;M;11;Menos de 10 horas;51.561443;MEDELLÍN;MEDELLÍN;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 3;11 A 25 LIBROS;5 a 6;Peor;No;No;No;Si;Si;No;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja en el hogar, no trabaja o estudia;20;34;78;88;2;50;41;232;61;66;26;48
20242;SB11202430209849;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;141551001230;141551001230;41;41551;44495;HUILA;MIXTO;TARDE;PITALITO;OFICIAL;INSTITUCION EDUCATIVA MUNICIPAL NACIONAL;IE MUNICIPAL NACIONAL - SEDE PRINCIPAL;S;4;B+;4;4;4;S;41;41551;41;41551;Entre 1 y 3 horas;Entre 30 y 60 minutos;HUILA;HUILA;N;14/12/2008;F;11;Menos de 10 horas;56.759159;PITALITO;PITALITO;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Dos;Educación profesional completa;Postgrado;Sin Estrato;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;Si;No;No;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);98;100;100;99;97;100;72;383;86;76;75;80
20242;SB11202430511884;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;108433000035;108433000035;8;8433;211565;ATLANTICO;MIXTO;MAÑANA;MALAMBO;OFICIAL;INSTITUCION EDUCATIVA EVA RODRIGUEZ;INSTITUCION EDUCATIVA EVA RODRIGUEZ;S;2;A-;2;2;2;S;8;8433;8;8433;30 minutos o menos;Entre 30 y 60 minutos;ATLANTICO;ATLANTICO;N;04/10/2007;F;11;Entre 11 y 20 horas;54.291481;MALAMBO;MALAMBO;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Técnica o tecnológica incompleta;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);23;27;25;30;24;36;42;221;43;49;43;43
20242;SB11202430059212;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;111001032450;111001032450;11;11001;79681;BOGOTÁ;MIXTO;MAÑANA;BOGOTÁ D.C.;OFICIAL;COLEGIO BERNARDO JARAMILLO (IED);CENT EDUC DIST BERNARDO JARAMILLO;S;2;A-;2;3;2;S;11;11001;11;11001;Entre 1 y 3 horas;No leo por entretenimiento;BOGOTÁ;BOGOTÁ;N;16/06/2008;M;11;0;50.299976;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;21;31;21;16;61;37;41;227;42;43;56;43
20242;SB11202430011465;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;311001039747;311001039747;11;11001;79798;BOGOTÁ;MIXTO;COMPLETA;BOGOTÁ D.C.;NO OFICIAL;COLEGIO ALEXANDER FLEMING;COLEGIO ALEXANDER FLEMING;S;2;A1;3;2;2;S;11;11001;11;11001;Entre 30 y 60 minutos;Más de 2 horas;BOGOTÁ;BOGOTÁ;N;20/05/2007;F;11;0;49.928467;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Todos o casi todos los días;1 o 2 veces por semana;Cinco;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;Si;No aplica;Es operario de máquinas o conduce vehículos (taxita, chofer);42;41;70;55;31;30;48;242;57;56;46;41
20242;SB11202430183451;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;108001003611;108001003611;8;8001;721860;ATLANTICO;MIXTO;UNICA;BARRANQUILLA;OFICIAL;INSTITUCION EDUCATIVA DISTRITAL KARL PARRISH;INSTITUCION EDUCATIVA DISTRITAL KARL PARRISH;S;2;A1;3;2;2;S;8;8001;8;8001;Más de 3 horas;Entre 1 y 2 horas;ATLANTICO;ATLANTICO;N;02/05/2007;F;11;0;61.342529;BARRANQUILLA;BARRANQUILLA;COLOMBIA;2;3;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Dos;Educación profesional completa;Educación profesional completa;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;No;Si;Si;Si;Si;Si;No;No;Es vendedor o trabaja en atención al público;No sabe;62;48;61;58;26;43;54;252;54;56;44;46
20242;SB11202430612290;ESTUDIANTE;CC;URBANO;;A;TÉCNICO/ACADÉMICO;305045010240;305045010240;5;5045;130823;ANTIOQUIA;MIXTO;SABATINA;APARTADÓ;NO OFICIAL;INSTITUTO DE EDUCACIÒN COMFENALCO;COLEGIO COMFENALCO                                                                                  ;S;1;A-;2;1;2;S;5;5101;5;5101;30 minutos o menos;30 minutos o menos;ANTIOQUIA;ANTIOQUIA;N;23/10/1985;M;26;Menos de 10 horas;34.362156;CIUDAD BOLÍVAR;CIUDAD BOLÍVAR;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Ninguno;Postgrado;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;No;No;No;Si;No;No;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;7;15;13;30;6;44;35;201;39;48;32;46
20242;SB11202430204853;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;105088002993;105088002993;5;5088;106682;ANTIOQUIA;MIXTO;SABATINA;BELLO;OFICIAL;INSTITUCION EDUCATIVA ALBERTO DIAZ MUÑOZ;INSTITUCION EDUCATIVA ALBERTO DIAZ MUÑOZ;S;1;A-;2;1;1;S;5;5088;5;5088;30 minutos o menos;No leo por entretenimiento;ANTIOQUIA;ANTIOQUIA;N;27/03/2006;M;26;Menos de 10 horas;34.702801;BELLO;BELLO;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;No;No;;;6;5;11;6;3;26;34;173;37;37;27;40
20242;SB11202430487580;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;252381000442;252381000442;52;52381;79020;NARIÑO;MIXTO;MAÑANA;LA FLORIDA;OFICIAL;INSTITUCION EDUCATIVA SAN JOSE DE MATITUY;SEDE 1EDUCATIVA EDUCATIVA SAN JOSÉ DE MATITUY;S;1;;1;1;1;N;52;52001;52;52381;Más de 3 horas;Más de 2 horas;NARIÑO;NARIÑO;S;01/07/2008;F;11;0;46.294098;PASTO;LA FLORIDA;COLOMBIA;1;2;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;Nunca o rara vez comemos eso;Cuatro;Postgrado;Postgrado;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;No;No;No;No;Si;No;No;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;5;;;3;5;2;34;155;;32;31;27
20242;SB11202430493009;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;119001004929;119001004929;19;19001;173294;CAUCA;MIXTO;MAÑANA;POPAYÁN;OFICIAL;INSTITUCION EDUCATIVA BICENTENARIO;I.E. BICENTENARIO - SEDE PRINCIPAL;S;3;A2;3;3;1;S;19;19001;19;19001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CAUCA;CAUCA;N;28/07/2007;F;11;Menos de 10 horas;49.502464;POPAYÁN;POPAYÁN;COLOMBIA;3;2;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) incompleta;No sabe;Estrato 3;0 A 10 LIBROS;3 a 4;Igual;Si;No;No;No;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;No sabe;83;59;85;46;67;24;61;268;65;53;58;39
20242;SB11202430612284;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;176520000519;176520000519;76;76520;172056;VALLE;MIXTO;SABATINA;PALMIRA;OFICIAL;INSTITUCION EDUCATIVA TECNICA COMERCIAL DEL VALLE;DEL VALLE;S;2;A1;2;2;2;S;76;76520;76;76520;30 minutos o menos;30 minutos o menos;VALLE;VALLE;N;11/11/2006;M;26;Entre 11 y 20 horas;51.955448;PALMIRA;PALMIRA;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Educación profesional incompleta;Técnica o tecnológica completa;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;No;No;Si;Si;Si;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);29;28;50;17;34;32;44;222;50;43;47;42
20242;SB11202430024451;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;166594000035;166594000035;66;66594;669820;RISARALDA;MIXTO;MAÑANA;QUINCHÍA;OFICIAL;IE SAN ANDRES;SE SAN ANDRES - SEDE PRINCIPAL;S;2;A-;3;2;2;S;66;66594;66;66594;Entre 1 y 3 horas;Entre 30 y 60 minutos;RISARALDA;RISARALDA;N;29/07/2005;M;11;Entre 21 y 30 horas;51.214771;QUINCHÍA;QUINCHÍA;COLOMBIA;2;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;No;No;Si;No;Si;Es vendedor o trabaja en atención al público;Es operario de máquinas o conduce vehículos (taxita, chofer);32;42;23;60;34;48;45;243;43;57;47;47
20242;SB11202430366850;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;111001013293;111001015181;11;11001;665208;BOGOTÁ;MIXTO;UNICA;BOGOTÁ D.C.;OFICIAL;COLEGIO NACIONES UNIDAS (IED);CENT EDUC DIST JAIRO ANIBAL NIÑO;N;2;A2;3;3;2;S;11;11001;11;11001;Entre 1 y 3 horas;Entre 30 y 60 minutos;BOGOTÁ;BOGOTÁ;N;30/03/2007;M;11;0;52.989521;BOGOTÁ D.C.;BOGOTÁ D.C.;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Primaria completa;Primaria completa;Estrato 3;0 A 10 LIBROS;7 a 8;Igual;No;Si;Si;Si;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja por cuenta propia (por ejemplo plomero, electricista);65;72;75;75;80;60;55;289;59;61;63;52
20242;SB11202430119942;ESTUDIANTE;TI;URBANO;;A;;168307800011;168307800011;68;68307;744953;SANTANDER;MIXTO;UNICA;GIRÓN;OFICIAL;INSTITUCION EDUCATIVA COLEGIO NUESTRA SEÑORA DE BELEN;INSTITUCION EDUCATIVA COLEGIO NUESTRA SEÑORA DE BELEN - SEDE PRINCIPAL;S;3;A2;4;3;3;S;68;68307;68;68307;30 minutos o menos;30 minutos o menos;SANTANDER;SANTANDER;N;20/04/2008;F;11;0;50.936466;GIRÓN;GIRÓN;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;Si;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);94;91;73;89;87;90;67;329;58;67;67;65
